Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.147368,1.000000,0.256881,0.852632,0.000000,0.147368,0.000000,95.000000,109
0.131579,0.769231,0.224719,0.694737,0.031579,0.105263,0.168421,95.000000,109
0.094340,0.625000,0.163934,0.505263,0.031579,0.052632,0.410526,95.000000,109
0.148148,0.571429,0.235294,0.242105,0.031579,0.042105,0.684211,95.000000,109
0.166667,0.500000,0.250000,0.315789,0.063158,0.063158,0.557895,95.000000,109
0.177778,0.666667,0.280702,0.389474,0.042105,0.084211,0.484211,95.000000,109
0.307692,0.363636,0.333333,0.094737,0.073684,0.042105,0.789474,95.000000,109
0.094737,1.000000,0.173077,0.905263,0.000000,0.094737,0.000000,95.000000,109
0.136842,1.000000,0.240741,0.863158,0.000000,0.136842,0.000000,95.000000,109
0.078947,0.750000,0.142857,0.736842,0.021053,0.063158,0.178947,95.000000,109
0.063158,1.000000,0.118812,0.936842,0.000000,0.063158,0.000000,95.000000,109
0.204545,0.642857,0.310345,0.368421,0.052632,0.094737,0.484211,95.000000,109
0.126984,0.615385,0.210526,0.578947,0.052632,0.084211,0.284211,95.000000,109
0.136842,1.000000,0.240741,0.863158,0.000000,0.136842,0.000000,95.000000,109
0.250000,0.307692,0.275862,0.126316,0.094737,0.042105,0.736842,95.000000,109
0.102273,0.900000,0.183673,0.831579,0.010526,0.094737,0.063158,95.000000,109
0.090909,0.285714,0.137931,0.210526,0.052632,0.021053,0.715789,95.000000,109
0.126316,1.000000,0.224299,0.873684,0.000000,0.126316,0.000000,95.000000,109
0.166667,0.727273,0.271186,0.421053,0.031579,0.084211,0.463158,95.000000,109
0.294118,0.500000,0.370370,0.126316,0.052632,0.052632,0.768421,95.000000,109
