Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.581006,0.626506,0.602899,0.100671,0.083221,0.139597,0.676510,745.000000,183
0.637037,0.518072,0.571429,0.065772,0.107383,0.115436,0.711409,745.000000,183
0.453184,0.728916,0.558891,0.195973,0.060403,0.162416,0.581208,745.000000,183
0.637037,0.518072,0.571429,0.065772,0.107383,0.115436,0.711409,745.000000,183
0.638298,0.542169,0.586319,0.068456,0.102013,0.120805,0.708725,745.000000,183
0.530806,0.674699,0.594164,0.132886,0.072483,0.150336,0.644295,745.000000,183
0.627737,0.518072,0.567657,0.068456,0.107383,0.115436,0.708725,745.000000,183
0.222819,1.000000,0.364435,0.777181,0.000000,0.222819,0.000000,745.000000,183
0.637037,0.518072,0.571429,0.065772,0.107383,0.115436,0.711409,745.000000,183
0.597561,0.590361,0.593939,0.088591,0.091275,0.131544,0.688591,745.000000,183
0.637037,0.518072,0.571429,0.065772,0.107383,0.115436,0.711409,745.000000,183
0.637037,0.518072,0.571429,0.065772,0.107383,0.115436,0.711409,745.000000,183
0.637037,0.518072,0.571429,0.065772,0.107383,0.115436,0.711409,745.000000,183
0.637037,0.518072,0.571429,0.065772,0.107383,0.115436,0.711409,745.000000,183
0.593939,0.590361,0.592145,0.089933,0.091275,0.131544,0.687248,745.000000,183
0.647059,0.463855,0.540351,0.056376,0.119463,0.103356,0.720805,745.000000,183
0.637037,0.518072,0.571429,0.065772,0.107383,0.115436,0.711409,745.000000,183
0.636364,0.548193,0.588997,0.069799,0.100671,0.122148,0.707383,745.000000,183
0.637037,0.518072,0.571429,0.065772,0.107383,0.115436,0.711409,745.000000,183
0.637037,0.518072,0.571429,0.065772,0.107383,0.115436,0.711409,745.000000,183
