Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
NaN,0.000000,NaN,0.000000,0.038348,0.000000,0.961652,339.000000,61
0.070175,0.307692,0.114286,0.156342,0.026549,0.011799,0.805310,339.000000,61
0.122449,0.461538,0.193548,0.126844,0.020649,0.017699,0.834808,339.000000,61
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,61
0.060606,0.769231,0.112360,0.457227,0.008850,0.029499,0.504425,339.000000,61
0.081633,0.307692,0.129032,0.132743,0.026549,0.011799,0.828909,339.000000,61
0.103448,0.230769,0.142857,0.076696,0.029499,0.008850,0.884956,339.000000,61
0.035088,0.307692,0.062992,0.324484,0.026549,0.011799,0.637168,339.000000,61
NaN,0.000000,NaN,0.000000,0.038348,0.000000,0.961652,339.000000,61
NaN,0.000000,NaN,0.000000,0.038348,0.000000,0.961652,339.000000,61
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,61
NaN,0.000000,NaN,0.000000,0.038348,0.000000,0.961652,339.000000,61
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,61
NaN,0.000000,NaN,0.000000,0.038348,0.000000,0.961652,339.000000,61
NaN,0.000000,NaN,0.000000,0.038348,0.000000,0.961652,339.000000,61
0.025478,0.307692,0.047059,0.451327,0.026549,0.011799,0.510324,339.000000,61
NaN,0.000000,NaN,0.000000,0.038348,0.000000,0.961652,339.000000,61
NaN,0.000000,NaN,0.000000,0.038348,0.000000,0.961652,339.000000,61
NaN,0.000000,NaN,0.000000,0.038348,0.000000,0.961652,339.000000,61
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,61
