Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,61
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,61
0.125000,0.384615,0.188679,0.103245,0.023599,0.014749,0.858407,339.000000,61
0.093458,0.769231,0.166667,0.286136,0.008850,0.029499,0.675516,339.000000,61
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,61
0.114286,0.615385,0.192771,0.182891,0.014749,0.023599,0.778761,339.000000,61
0.111111,0.461538,0.179104,0.141593,0.020649,0.017699,0.820059,339.000000,61
0.052632,0.923077,0.099585,0.637168,0.002950,0.035398,0.324484,339.000000,61
0.142857,0.384615,0.208333,0.088496,0.023599,0.014749,0.873156,339.000000,61
0.127660,0.461538,0.200000,0.120944,0.020649,0.017699,0.840708,339.000000,61
0.101695,0.461538,0.166667,0.156342,0.020649,0.017699,0.805310,339.000000,61
0.062500,0.769231,0.115607,0.442478,0.008850,0.029499,0.519174,339.000000,61
0.125000,0.307692,0.177778,0.082596,0.026549,0.011799,0.879056,339.000000,61
0.127660,0.461538,0.200000,0.120944,0.020649,0.017699,0.840708,339.000000,61
0.107143,0.230769,0.146341,0.073746,0.029499,0.008850,0.887906,339.000000,61
0.101695,0.461538,0.166667,0.156342,0.020649,0.017699,0.805310,339.000000,61
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,61
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,61
0.101695,0.461538,0.166667,0.156342,0.020649,0.017699,0.805310,339.000000,61
0.136364,0.461538,0.210526,0.112094,0.020649,0.017699,0.849558,339.000000,61
