Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,155
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,155
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,155
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,155
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,155
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,155
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,155
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,155
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,155
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,155
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,155
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,155
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,155
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,155
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,155
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,155
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,155
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,155
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,155
0.335938,1.000000,0.502924,0.664063,0.000000,0.335938,0.000000,256.000000,155
