Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.153153,1.000000,0.265625,0.846847,0.000000,0.153153,0.000000,111.000000,89
0.333333,0.733333,0.458333,0.198198,0.036036,0.099099,0.666667,111.000000,89
0.285714,0.933333,0.437500,0.315315,0.009009,0.126126,0.549550,111.000000,89
0.282609,0.764706,0.412698,0.297297,0.036036,0.117117,0.549550,111.000000,89
0.228571,0.615385,0.333333,0.243243,0.045045,0.072072,0.639640,111.000000,89
0.144144,1.000000,0.251969,0.855856,0.000000,0.144144,0.000000,111.000000,89
0.155172,0.900000,0.264706,0.441441,0.009009,0.081081,0.468468,111.000000,89
0.153153,1.000000,0.265625,0.846847,0.000000,0.153153,0.000000,111.000000,89
0.365854,0.882353,0.517241,0.234234,0.018018,0.135135,0.612613,111.000000,89
0.142857,0.777778,0.241379,0.378378,0.018018,0.063063,0.540541,111.000000,89
0.153153,1.000000,0.265625,0.846847,0.000000,0.153153,0.000000,111.000000,89
0.108108,1.000000,0.195122,0.891892,0.000000,0.108108,0.000000,111.000000,89
0.144144,1.000000,0.251969,0.855856,0.000000,0.144144,0.000000,111.000000,89
0.378378,0.933333,0.538462,0.207207,0.009009,0.126126,0.657658,111.000000,89
0.282609,0.866667,0.426230,0.297297,0.018018,0.117117,0.567568,111.000000,89
0.126126,1.000000,0.224000,0.873874,0.000000,0.126126,0.000000,111.000000,89
0.090090,1.000000,0.165289,0.909910,0.000000,0.090090,0.000000,111.000000,89
0.375000,0.833333,0.517241,0.225225,0.027027,0.135135,0.612613,111.000000,89
0.135135,1.000000,0.238095,0.864865,0.000000,0.135135,0.000000,111.000000,89
0.243243,0.692308,0.360000,0.252252,0.036036,0.081081,0.630631,111.000000,89
