Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.153153,1.000000,0.265625,0.846847,0.000000,0.153153,0.000000,111.000000,89
0.344828,0.666667,0.454545,0.171171,0.045045,0.090090,0.693694,111.000000,89
0.135135,1.000000,0.238095,0.864865,0.000000,0.135135,0.000000,111.000000,89
0.153153,1.000000,0.265625,0.846847,0.000000,0.153153,0.000000,111.000000,89
0.117117,1.000000,0.209677,0.882883,0.000000,0.117117,0.000000,111.000000,89
0.312500,0.937500,0.468750,0.297297,0.009009,0.135135,0.558559,111.000000,89
0.090090,1.000000,0.165289,0.909910,0.000000,0.090090,0.000000,111.000000,89
0.355556,0.941176,0.516129,0.261261,0.009009,0.144144,0.585586,111.000000,89
0.229508,0.823529,0.358974,0.423423,0.027027,0.126126,0.423423,111.000000,89
0.081081,1.000000,0.150000,0.918919,0.000000,0.081081,0.000000,111.000000,89
0.428571,0.705882,0.533333,0.144144,0.045045,0.108108,0.702703,111.000000,89
0.108108,1.000000,0.195122,0.891892,0.000000,0.108108,0.000000,111.000000,89
0.144144,1.000000,0.251969,0.855856,0.000000,0.144144,0.000000,111.000000,89
0.135135,1.000000,0.238095,0.864865,0.000000,0.135135,0.000000,111.000000,89
0.135135,1.000000,0.238095,0.864865,0.000000,0.135135,0.000000,111.000000,89
0.126126,1.000000,0.224000,0.873874,0.000000,0.126126,0.000000,111.000000,89
0.090090,1.000000,0.165289,0.909910,0.000000,0.090090,0.000000,111.000000,89
0.368421,0.777778,0.500000,0.216216,0.036036,0.126126,0.621622,111.000000,89
0.135135,1.000000,0.238095,0.864865,0.000000,0.135135,0.000000,111.000000,89
0.117117,1.000000,0.209677,0.882883,0.000000,0.117117,0.000000,111.000000,89
