Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,110
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,110
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,110
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,110
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,110
0.901554,0.398169,0.552381,0.032313,0.447279,0.295918,0.224490,588.000000,110
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,110
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,110
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,110
0.868000,0.496568,0.631732,0.056122,0.374150,0.369048,0.200680,588.000000,110
0.908795,0.638444,0.750000,0.047619,0.268707,0.474490,0.209184,588.000000,110
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,110
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,110
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,110
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,110
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,110
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,110
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,110
0.743197,1.000000,0.852683,0.256803,0.000000,0.743197,0.000000,588.000000,110
0.901274,0.647597,0.753662,0.052721,0.261905,0.481293,0.204082,588.000000,110
