Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.468254,0.273148,0.345029,0.110197,0.258224,0.097039,0.534539,608.000000,457
0.467626,0.300926,0.366197,0.121711,0.248355,0.106908,0.523026,608.000000,457
0.467626,0.300926,0.366197,0.121711,0.248355,0.106908,0.523026,608.000000,457
0.461538,0.277778,0.346821,0.115132,0.256579,0.098684,0.529605,608.000000,457
0.451128,0.277778,0.343840,0.120066,0.256579,0.098684,0.524671,608.000000,457
0.472603,0.319444,0.381215,0.126645,0.241776,0.113487,0.518092,608.000000,457
0.666667,0.111111,0.190476,0.019737,0.315789,0.039474,0.625000,608.000000,457
0.424242,0.388889,0.405797,0.187500,0.217105,0.138158,0.457237,608.000000,457
0.481752,0.305556,0.373938,0.116776,0.246711,0.108553,0.527961,608.000000,457
0.468254,0.273148,0.345029,0.110197,0.258224,0.097039,0.534539,608.000000,457
0.468254,0.273148,0.345029,0.110197,0.258224,0.097039,0.534539,608.000000,457
0.460674,0.189815,0.268852,0.078947,0.287829,0.067434,0.565789,608.000000,457
0.453608,0.203704,0.281150,0.087171,0.282895,0.072368,0.557566,608.000000,457
0.424242,0.388889,0.405797,0.187500,0.217105,0.138158,0.457237,608.000000,457
0.440476,0.342593,0.385417,0.154605,0.233553,0.121711,0.490132,608.000000,457
0.468254,0.273148,0.345029,0.110197,0.258224,0.097039,0.534539,608.000000,457
0.595238,0.115741,0.193798,0.027961,0.314145,0.041118,0.616776,608.000000,457
0.440476,0.342593,0.385417,0.154605,0.233553,0.121711,0.490132,608.000000,457
0.451087,0.384259,0.415000,0.166118,0.218750,0.136513,0.478618,608.000000,457
NaN,0.000000,NaN,0.000000,0.355263,0.000000,0.644737,608.000000,457
