Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.248239,0.750000,0.373016,0.442487,0.048705,0.146114,0.362694,965.000000,457
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,457
0.248239,0.750000,0.373016,0.442487,0.048705,0.146114,0.362694,965.000000,457
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,457
0.248239,0.750000,0.373016,0.442487,0.048705,0.146114,0.362694,965.000000,457
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,457
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,457
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,457
0.258824,0.702128,0.378223,0.391710,0.058031,0.136788,0.413472,965.000000,457
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,457
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,457
0.248239,0.750000,0.373016,0.442487,0.048705,0.146114,0.362694,965.000000,457
0.248239,0.750000,0.373016,0.442487,0.048705,0.146114,0.362694,965.000000,457
0.234694,0.856383,0.368421,0.544041,0.027979,0.166839,0.261140,965.000000,457
0.249084,0.723404,0.370572,0.424870,0.053886,0.140933,0.380311,965.000000,457
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,457
0.259446,0.547872,0.352137,0.304663,0.088083,0.106736,0.500518,965.000000,457
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,457
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,457
0.194819,1.000000,0.326106,0.805181,0.000000,0.194819,0.000000,965.000000,457
