Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,58
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,58
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,58
0.277778,0.500000,0.357143,0.147727,0.056818,0.056818,0.738636,352.000000,58
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,58
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,58
0.333333,0.700000,0.451613,0.159091,0.034091,0.079545,0.727273,352.000000,58
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,58
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,58
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,58
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,58
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,58
0.473684,0.450000,0.461538,0.056818,0.062500,0.051136,0.829545,352.000000,58
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,58
0.333333,0.700000,0.451613,0.159091,0.034091,0.079545,0.727273,352.000000,58
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,58
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,58
0.270270,0.500000,0.350877,0.153409,0.056818,0.056818,0.732955,352.000000,58
0.416667,0.500000,0.454545,0.079545,0.056818,0.056818,0.806818,352.000000,58
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,58
