Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.000000,0.000000,NaN,0.013699,0.095890,0.000000,0.890411,73.000000,58
0.041096,1.000000,0.078947,0.958904,0.000000,0.041096,0.000000,73.000000,58
NaN,0.000000,NaN,0.000000,0.054795,0.000000,0.945205,73.000000,58
0.181818,0.285714,0.222222,0.123288,0.068493,0.027397,0.780822,73.000000,58
0.101695,1.000000,0.184615,0.726027,0.000000,0.082192,0.191781,73.000000,58
0.068493,1.000000,0.128205,0.931507,0.000000,0.068493,0.000000,73.000000,58
0.041096,1.000000,0.078947,0.958904,0.000000,0.041096,0.000000,73.000000,58
0.085106,1.000000,0.156863,0.589041,0.000000,0.054795,0.356164,73.000000,58
0.125000,0.166667,0.142857,0.095890,0.068493,0.013699,0.821918,73.000000,58
0.214286,0.500000,0.300000,0.150685,0.041096,0.041096,0.767123,73.000000,58
0.142857,0.333333,0.200000,0.164384,0.054795,0.027397,0.753425,73.000000,58
0.111111,0.250000,0.153846,0.109589,0.041096,0.013699,0.835616,73.000000,58
0.222222,0.222222,0.222222,0.095890,0.095890,0.027397,0.780822,73.000000,58
0.068493,1.000000,0.128205,0.931507,0.000000,0.068493,0.000000,73.000000,58
NaN,0.000000,NaN,0.000000,0.068493,0.000000,0.931507,73.000000,58
NaN,0.000000,NaN,0.000000,0.082192,0.000000,0.917808,73.000000,58
0.093750,0.750000,0.166667,0.397260,0.013699,0.041096,0.547945,73.000000,58
0.041096,1.000000,0.078947,0.958904,0.000000,0.041096,0.000000,73.000000,58
0.068493,1.000000,0.128205,0.931507,0.000000,0.068493,0.000000,73.000000,58
0.054795,1.000000,0.103896,0.945205,0.000000,0.054795,0.000000,73.000000,58
