Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.322581,0.250000,0.281690,0.059659,0.085227,0.028409,0.826705,352.000000,58
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,58
NaN,0.000000,NaN,0.000000,0.113636,0.000000,0.886364,352.000000,58
0.109375,0.175000,0.134615,0.161932,0.093750,0.019886,0.724432,352.000000,58
0.141791,0.950000,0.246753,0.653409,0.005682,0.107955,0.232955,352.000000,58
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,58
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,58
0.152893,0.925000,0.262411,0.582386,0.008523,0.105114,0.303977,352.000000,58
0.130435,0.075000,0.095238,0.056818,0.105114,0.008523,0.829545,352.000000,58
0.342466,0.625000,0.442478,0.136364,0.042614,0.071023,0.750000,352.000000,58
0.380000,0.475000,0.422222,0.088068,0.059659,0.053977,0.798295,352.000000,58
0.270270,0.500000,0.350877,0.153409,0.056818,0.056818,0.732955,352.000000,58
0.146341,0.150000,0.148148,0.099432,0.096591,0.017045,0.786932,352.000000,58
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,58
NaN,0.000000,NaN,0.000000,0.113636,0.000000,0.886364,352.000000,58
NaN,0.000000,NaN,0.000000,0.113636,0.000000,0.886364,352.000000,58
0.244275,0.800000,0.374269,0.281250,0.022727,0.090909,0.605114,352.000000,58
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,58
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,58
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,352.000000,58
