Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.095890,1.000000,0.175000,0.904110,0.000000,0.095890,0.000000,73.000000,58
0.041096,1.000000,0.078947,0.958904,0.000000,0.041096,0.000000,73.000000,58
0.054795,1.000000,0.103896,0.945205,0.000000,0.054795,0.000000,73.000000,58
0.222222,0.571429,0.320000,0.191781,0.041096,0.054795,0.712329,73.000000,58
0.082192,1.000000,0.151899,0.917808,0.000000,0.082192,0.000000,73.000000,58
0.068493,1.000000,0.128205,0.931507,0.000000,0.068493,0.000000,73.000000,58
0.111111,0.666667,0.190476,0.219178,0.013699,0.027397,0.739726,73.000000,58
0.054795,1.000000,0.103896,0.945205,0.000000,0.054795,0.000000,73.000000,58
0.082192,1.000000,0.151899,0.917808,0.000000,0.082192,0.000000,73.000000,58
0.082192,1.000000,0.151899,0.917808,0.000000,0.082192,0.000000,73.000000,58
0.082192,1.000000,0.151899,0.917808,0.000000,0.082192,0.000000,73.000000,58
0.054795,1.000000,0.103896,0.945205,0.000000,0.054795,0.000000,73.000000,58
0.500000,0.222222,0.307692,0.027397,0.095890,0.027397,0.849315,73.000000,58
0.068493,1.000000,0.128205,0.931507,0.000000,0.068493,0.000000,73.000000,58
0.200000,0.600000,0.300000,0.164384,0.027397,0.041096,0.767123,73.000000,58
0.082192,1.000000,0.151899,0.917808,0.000000,0.082192,0.000000,73.000000,58
0.054795,1.000000,0.103896,0.945205,0.000000,0.054795,0.000000,73.000000,58
0.153846,0.666667,0.250000,0.150685,0.013699,0.027397,0.808219,73.000000,58
0.285714,0.400000,0.333333,0.068493,0.041096,0.027397,0.863014,73.000000,58
0.054795,1.000000,0.103896,0.945205,0.000000,0.054795,0.000000,73.000000,58
