Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.153153,1.000000,0.265625,0.846847,0.000000,0.153153,0.000000,111.000000,25
0.135135,1.000000,0.238095,0.864865,0.000000,0.135135,0.000000,111.000000,25
0.135135,1.000000,0.238095,0.864865,0.000000,0.135135,0.000000,111.000000,25
0.291667,0.411765,0.341463,0.153153,0.090090,0.063063,0.693694,111.000000,25
0.117117,1.000000,0.209677,0.882883,0.000000,0.117117,0.000000,111.000000,25
0.392857,0.687500,0.500000,0.153153,0.045045,0.099099,0.702703,111.000000,25
0.090090,1.000000,0.165289,0.909910,0.000000,0.090090,0.000000,111.000000,25
0.347826,0.941176,0.507937,0.270270,0.009009,0.144144,0.576577,111.000000,25
0.153153,1.000000,0.265625,0.846847,0.000000,0.153153,0.000000,111.000000,25
0.081081,1.000000,0.150000,0.918919,0.000000,0.081081,0.000000,111.000000,25
0.153153,1.000000,0.265625,0.846847,0.000000,0.153153,0.000000,111.000000,25
0.391304,0.750000,0.514286,0.126126,0.027027,0.081081,0.765766,111.000000,25
0.144144,1.000000,0.251969,0.855856,0.000000,0.144144,0.000000,111.000000,25
0.135135,1.000000,0.238095,0.864865,0.000000,0.135135,0.000000,111.000000,25
0.135135,1.000000,0.238095,0.864865,0.000000,0.135135,0.000000,111.000000,25
0.126126,1.000000,0.224000,0.873874,0.000000,0.126126,0.000000,111.000000,25
0.090090,1.000000,0.165289,0.909910,0.000000,0.090090,0.000000,111.000000,25
0.162162,1.000000,0.279070,0.837838,0.000000,0.162162,0.000000,111.000000,25
0.135135,1.000000,0.238095,0.864865,0.000000,0.135135,0.000000,111.000000,25
0.117117,1.000000,0.209677,0.882883,0.000000,0.117117,0.000000,111.000000,25
