Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,54
0.620690,0.300000,0.404494,0.049550,0.189189,0.081081,0.680180,222.000000,54
0.500000,0.383333,0.433962,0.103604,0.166667,0.103604,0.626126,222.000000,54
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,54
0.534483,0.516667,0.525424,0.121622,0.130631,0.139640,0.608108,222.000000,54
0.607143,0.283333,0.386364,0.049550,0.193694,0.076577,0.680180,222.000000,54
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,54
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,54
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,54
0.509434,0.450000,0.477876,0.117117,0.148649,0.121622,0.612613,222.000000,54
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,54
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,54
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,54
0.566667,0.283333,0.377778,0.058559,0.193694,0.076577,0.671171,222.000000,54
0.534884,0.383333,0.446602,0.090090,0.166667,0.103604,0.639640,222.000000,54
0.482759,0.466667,0.474576,0.135135,0.144144,0.126126,0.594595,222.000000,54
0.583333,0.233333,0.333333,0.045045,0.207207,0.063063,0.684685,222.000000,54
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,54
0.558824,0.316667,0.404255,0.067568,0.184685,0.085586,0.662162,222.000000,54
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,54
