Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.159091,1.000000,0.274510,0.840909,0.000000,0.159091,0.000000,132.000000,107
0.159091,1.000000,0.274510,0.840909,0.000000,0.159091,0.000000,132.000000,107
0.136364,1.000000,0.240000,0.863636,0.000000,0.136364,0.000000,132.000000,107
0.174242,1.000000,0.296774,0.825758,0.000000,0.174242,0.000000,132.000000,107
0.212121,1.000000,0.350000,0.787879,0.000000,0.212121,0.000000,132.000000,107
0.121212,1.000000,0.216216,0.878788,0.000000,0.121212,0.000000,132.000000,107
0.113636,1.000000,0.204082,0.886364,0.000000,0.113636,0.000000,132.000000,107
0.159091,1.000000,0.274510,0.840909,0.000000,0.159091,0.000000,132.000000,107
0.128788,1.000000,0.228188,0.871212,0.000000,0.128788,0.000000,132.000000,107
0.174242,1.000000,0.296774,0.825758,0.000000,0.174242,0.000000,132.000000,107
0.143939,1.000000,0.251656,0.856061,0.000000,0.143939,0.000000,132.000000,107
0.174242,1.000000,0.296774,0.825758,0.000000,0.174242,0.000000,132.000000,107
0.181818,1.000000,0.307692,0.818182,0.000000,0.181818,0.000000,132.000000,107
0.166667,1.000000,0.285714,0.833333,0.000000,0.166667,0.000000,132.000000,107
0.204545,1.000000,0.339623,0.795455,0.000000,0.204545,0.000000,132.000000,107
0.227273,1.000000,0.370370,0.772727,0.000000,0.227273,0.000000,132.000000,107
0.174242,1.000000,0.296774,0.825758,0.000000,0.174242,0.000000,132.000000,107
0.174242,1.000000,0.296774,0.825758,0.000000,0.174242,0.000000,132.000000,107
0.174242,1.000000,0.296774,0.825758,0.000000,0.174242,0.000000,132.000000,107
0.143939,1.000000,0.251656,0.856061,0.000000,0.143939,0.000000,132.000000,107
