Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.264706,0.642857,0.375000,0.263158,0.052632,0.094737,0.589474,95.000000,43
0.224490,0.846154,0.354839,0.400000,0.021053,0.115789,0.463158,95.000000,43
0.084211,1.000000,0.155340,0.915789,0.000000,0.084211,0.000000,95.000000,43
0.073684,1.000000,0.137255,0.926316,0.000000,0.073684,0.000000,95.000000,43
0.126316,1.000000,0.224299,0.873684,0.000000,0.126316,0.000000,95.000000,43
0.173913,0.333333,0.228571,0.200000,0.084211,0.042105,0.673684,95.000000,43
NaN,0.000000,NaN,0.000000,0.115789,0.000000,0.884211,95.000000,43
0.093750,0.666667,0.164384,0.610526,0.031579,0.063158,0.294737,95.000000,43
0.203704,0.846154,0.328358,0.452632,0.021053,0.115789,0.410526,95.000000,43
0.162791,0.875000,0.274510,0.378947,0.010526,0.073684,0.536842,95.000000,43
0.062500,0.666667,0.114286,0.631579,0.021053,0.042105,0.305263,95.000000,43
0.200000,0.642857,0.305085,0.378947,0.052632,0.094737,0.473684,95.000000,43
0.136842,1.000000,0.240741,0.863158,0.000000,0.136842,0.000000,95.000000,43
0.272727,0.461538,0.342857,0.168421,0.073684,0.063158,0.694737,95.000000,43
0.214286,0.692308,0.327273,0.347368,0.042105,0.094737,0.515789,95.000000,43
0.127660,0.600000,0.210526,0.431579,0.042105,0.063158,0.463158,95.000000,43
0.052632,0.285714,0.088889,0.378947,0.052632,0.021053,0.547368,95.000000,43
0.126316,1.000000,0.224299,0.873684,0.000000,0.126316,0.000000,95.000000,43
0.166667,0.727273,0.271186,0.421053,0.031579,0.084211,0.463158,95.000000,43
0.170732,0.700000,0.274510,0.357895,0.031579,0.073684,0.536842,95.000000,43
