Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.483333,0.483333,0.483333,0.139640,0.139640,0.130631,0.590090,222.000000,109
NaN,0.000000,NaN,0.000000,0.270270,0.000000,0.729730,222.000000,109
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,109
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,109
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,109
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,109
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,109
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,109
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,109
0.453125,0.483333,0.467742,0.157658,0.139640,0.130631,0.572072,222.000000,109
0.534483,0.516667,0.525424,0.121622,0.130631,0.139640,0.608108,222.000000,109
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,109
0.534483,0.516667,0.525424,0.121622,0.130631,0.139640,0.608108,222.000000,109
0.461538,0.500000,0.480000,0.157658,0.135135,0.135135,0.572072,222.000000,109
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,109
0.472727,0.433333,0.452174,0.130631,0.153153,0.117117,0.599099,222.000000,109
0.453125,0.483333,0.467742,0.157658,0.139640,0.130631,0.572072,222.000000,109
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,109
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,109
0.534483,0.516667,0.525424,0.121622,0.130631,0.139640,0.608108,222.000000,109
