Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.079365,0.769231,0.143885,0.342183,0.008850,0.029499,0.619469,339.000000,148
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,148
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,148
0.061798,0.846154,0.115183,0.492625,0.005900,0.032448,0.469027,339.000000,148
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,148
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,148
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,148
0.067416,0.461538,0.117647,0.244838,0.020649,0.017699,0.716814,339.000000,148
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,148
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,148
0.073684,0.538462,0.129630,0.259587,0.017699,0.020649,0.702065,339.000000,148
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,148
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,148
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,148
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,148
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,148
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,148
0.071429,0.846154,0.131737,0.421829,0.005900,0.032448,0.539823,339.000000,148
0.056497,0.769231,0.105263,0.492625,0.008850,0.029499,0.469027,339.000000,148
0.038348,1.000000,0.073864,0.961652,0.000000,0.038348,0.000000,339.000000,148
