Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.125000,0.250000,0.166667,0.068627,0.029412,0.009804,0.892157,102.000000,118
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,118
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,118
NaN,0.000000,NaN,0.000000,0.058824,0.000000,0.941176,102.000000,118
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,118
NaN,0.000000,NaN,0.000000,0.039216,0.000000,0.960784,102.000000,118
0.111111,0.400000,0.173913,0.156863,0.029412,0.019608,0.794118,102.000000,118
NaN,0.000000,NaN,0.000000,0.039216,0.000000,0.960784,102.000000,118
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,118
NaN,0.000000,NaN,0.000000,0.078431,0.000000,0.921569,102.000000,118
0.095238,1.000000,0.173913,0.186275,0.000000,0.019608,0.794118,102.000000,118
0.142857,0.666667,0.235294,0.117647,0.009804,0.019608,0.852941,102.000000,118
0.222222,0.500000,0.307692,0.068627,0.019608,0.019608,0.892157,102.000000,118
0.040000,0.500000,0.074074,0.235294,0.009804,0.009804,0.745098,102.000000,118
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,118
0.031250,0.500000,0.058824,0.303922,0.009804,0.009804,0.676471,102.000000,118
NaN,0.000000,NaN,0.000000,0.029412,0.000000,0.970588,102.000000,118
NaN,0.000000,NaN,0.000000,0.058824,0.000000,0.941176,102.000000,118
0.153846,0.500000,0.235294,0.107843,0.019608,0.019608,0.852941,102.000000,118
NaN,0.000000,NaN,0.000000,0.009804,0.000000,0.990196,102.000000,118
