Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.261905,0.227586,0.243542,0.106651,0.128440,0.037844,0.727064,872.000000,118
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,118
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,118
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,118
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,118
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,118
0.358209,0.331034,0.344086,0.098624,0.111239,0.055046,0.735092,872.000000,118
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,118
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,118
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,118
0.126697,0.193103,0.153005,0.221330,0.134174,0.032110,0.612385,872.000000,118
0.250000,0.248276,0.249135,0.123853,0.125000,0.041284,0.709862,872.000000,118
0.241379,0.096552,0.137931,0.050459,0.150229,0.016055,0.783257,872.000000,118
0.126697,0.193103,0.153005,0.221330,0.134174,0.032110,0.612385,872.000000,118
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,118
0.230469,0.406897,0.294264,0.225917,0.098624,0.067661,0.607798,872.000000,118
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,118
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,118
0.279570,0.179310,0.218487,0.076835,0.136468,0.029817,0.756881,872.000000,118
NaN,0.000000,NaN,0.000000,0.166284,0.000000,0.833716,872.000000,118
