Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.581006,0.626506,0.602899,0.100671,0.083221,0.139597,0.676510,745.000000,85
0.275862,0.915663,0.423989,0.535570,0.018792,0.204027,0.241611,745.000000,85
0.304069,0.855422,0.448657,0.436242,0.032215,0.190604,0.340940,745.000000,85
0.641791,0.518072,0.573333,0.064430,0.107383,0.115436,0.712752,745.000000,85
0.634483,0.554217,0.591640,0.071141,0.099329,0.123490,0.706040,745.000000,85
0.641791,0.518072,0.573333,0.064430,0.107383,0.115436,0.712752,745.000000,85
0.635714,0.536145,0.581699,0.068456,0.103356,0.119463,0.708725,745.000000,85
0.641791,0.518072,0.573333,0.064430,0.107383,0.115436,0.712752,745.000000,85
0.634483,0.554217,0.591640,0.071141,0.099329,0.123490,0.706040,745.000000,85
0.597561,0.590361,0.593939,0.088591,0.091275,0.131544,0.688591,745.000000,85
0.637037,0.518072,0.571429,0.065772,0.107383,0.115436,0.711409,745.000000,85
0.641791,0.518072,0.573333,0.064430,0.107383,0.115436,0.712752,745.000000,85
0.639098,0.512048,0.568562,0.064430,0.108725,0.114094,0.712752,745.000000,85
0.530806,0.674699,0.594164,0.132886,0.072483,0.150336,0.644295,745.000000,85
0.593939,0.590361,0.592145,0.089933,0.091275,0.131544,0.687248,745.000000,85
0.647059,0.463855,0.540351,0.056376,0.119463,0.103356,0.720805,745.000000,85
0.637037,0.518072,0.571429,0.065772,0.107383,0.115436,0.711409,745.000000,85
0.530806,0.674699,0.594164,0.132886,0.072483,0.150336,0.644295,745.000000,85
0.222819,1.000000,0.364435,0.777181,0.000000,0.222819,0.000000,745.000000,85
0.666667,0.337349,0.448000,0.037584,0.147651,0.075168,0.739597,745.000000,85
