Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.340611,1.000000,0.508143,0.659389,0.000000,0.340611,0.000000,229.000000,111
0.340611,1.000000,0.508143,0.659389,0.000000,0.340611,0.000000,229.000000,111
0.340611,1.000000,0.508143,0.659389,0.000000,0.340611,0.000000,229.000000,111
0.340611,1.000000,0.508143,0.659389,0.000000,0.340611,0.000000,229.000000,111
0.340611,1.000000,0.508143,0.659389,0.000000,0.340611,0.000000,229.000000,111
0.340611,1.000000,0.508143,0.659389,0.000000,0.340611,0.000000,229.000000,111
0.340611,1.000000,0.508143,0.659389,0.000000,0.340611,0.000000,229.000000,111
0.340611,1.000000,0.508143,0.659389,0.000000,0.340611,0.000000,229.000000,111
0.340611,1.000000,0.508143,0.659389,0.000000,0.340611,0.000000,229.000000,111
0.340611,1.000000,0.508143,0.659389,0.000000,0.340611,0.000000,229.000000,111
0.340611,1.000000,0.508143,0.659389,0.000000,0.340611,0.000000,229.000000,111
0.340611,1.000000,0.508143,0.659389,0.000000,0.340611,0.000000,229.000000,111
0.340611,1.000000,0.508143,0.659389,0.000000,0.340611,0.000000,229.000000,111
0.340611,1.000000,0.508143,0.659389,0.000000,0.340611,0.000000,229.000000,111
0.340611,1.000000,0.508143,0.659389,0.000000,0.340611,0.000000,229.000000,111
0.340611,1.000000,0.508143,0.659389,0.000000,0.340611,0.000000,229.000000,111
0.340611,1.000000,0.508143,0.659389,0.000000,0.340611,0.000000,229.000000,111
0.340611,1.000000,0.508143,0.659389,0.000000,0.340611,0.000000,229.000000,111
0.340611,1.000000,0.508143,0.659389,0.000000,0.340611,0.000000,229.000000,111
0.340611,1.000000,0.508143,0.659389,0.000000,0.340611,0.000000,229.000000,111
