Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
NaN,0.000000,NaN,0.000000,0.227679,0.000000,0.772321,224.000000,52
NaN,0.000000,NaN,0.000000,0.205357,0.000000,0.794643,224.000000,52
0.191964,1.000000,0.322097,0.808036,0.000000,0.191964,0.000000,224.000000,52
0.218750,1.000000,0.358974,0.781250,0.000000,0.218750,0.000000,224.000000,52
0.350877,0.833333,0.493827,0.330357,0.035714,0.178571,0.455357,224.000000,52
0.543860,0.620000,0.579439,0.116071,0.084821,0.138393,0.660714,224.000000,52
NaN,0.000000,NaN,0.000000,0.156250,0.000000,0.843750,224.000000,52
0.183036,1.000000,0.309434,0.816964,0.000000,0.183036,0.000000,224.000000,52
0.600000,0.709091,0.650000,0.116071,0.071429,0.174107,0.638393,224.000000,52
0.241071,1.000000,0.388489,0.758929,0.000000,0.241071,0.000000,224.000000,52
NaN,0.000000,NaN,0.000000,0.205357,0.000000,0.794643,224.000000,52
0.218750,1.000000,0.358974,0.781250,0.000000,0.218750,0.000000,224.000000,52
0.555556,0.510204,0.531915,0.089286,0.107143,0.111607,0.691964,224.000000,52
NaN,0.000000,NaN,0.000000,0.258929,0.000000,0.741071,224.000000,52
0.636364,0.528302,0.577320,0.071429,0.111607,0.125000,0.691964,224.000000,52
0.461538,0.692308,0.553846,0.187500,0.071429,0.160714,0.580357,224.000000,52
0.333333,0.905660,0.487310,0.428571,0.022321,0.214286,0.334821,224.000000,52
NaN,0.000000,NaN,0.000000,0.232143,0.000000,0.767857,224.000000,52
0.593220,0.714286,0.648148,0.107143,0.062500,0.156250,0.674107,224.000000,52
0.323529,0.478261,0.385965,0.205357,0.107143,0.098214,0.589286,224.000000,52
