Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
NaN,0.000000,NaN,0.000000,0.262108,0.000000,0.737892,351.000000,52
NaN,0.000000,NaN,0.000000,0.262108,0.000000,0.737892,351.000000,52
0.262108,1.000000,0.415350,0.737892,0.000000,0.262108,0.000000,351.000000,52
0.262108,1.000000,0.415350,0.737892,0.000000,0.262108,0.000000,351.000000,52
0.462428,0.869565,0.603774,0.264957,0.034188,0.227920,0.472934,351.000000,52
0.645161,0.652174,0.648649,0.094017,0.091168,0.170940,0.643875,351.000000,52
NaN,0.000000,NaN,0.000000,0.262108,0.000000,0.737892,351.000000,52
0.262108,1.000000,0.415350,0.737892,0.000000,0.262108,0.000000,351.000000,52
0.659091,0.630435,0.644444,0.085470,0.096866,0.165242,0.652422,351.000000,52
0.262108,1.000000,0.415350,0.737892,0.000000,0.262108,0.000000,351.000000,52
NaN,0.000000,NaN,0.000000,0.262108,0.000000,0.737892,351.000000,52
0.262108,1.000000,0.415350,0.737892,0.000000,0.262108,0.000000,351.000000,52
0.600000,0.521739,0.558140,0.091168,0.125356,0.136752,0.646724,351.000000,52
NaN,0.000000,NaN,0.000000,0.262108,0.000000,0.737892,351.000000,52
0.666667,0.521739,0.585366,0.068376,0.125356,0.136752,0.669516,351.000000,52
0.518182,0.619565,0.564356,0.150997,0.099715,0.162393,0.586895,351.000000,52
0.385321,0.913043,0.541935,0.381766,0.022792,0.239316,0.356125,351.000000,52
NaN,0.000000,NaN,0.000000,0.262108,0.000000,0.737892,351.000000,52
0.605769,0.684783,0.642857,0.116809,0.082621,0.179487,0.621083,351.000000,52
0.470588,0.608696,0.530806,0.179487,0.102564,0.159544,0.558405,351.000000,52
