Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.190476,0.857143,0.311688,0.536842,0.021053,0.126316,0.315789,95.000000,76
0.118644,0.538462,0.194444,0.547368,0.063158,0.073684,0.315789,95.000000,76
0.094340,0.625000,0.163934,0.505263,0.031579,0.052632,0.410526,95.000000,76
0.142857,0.571429,0.228571,0.252632,0.031579,0.042105,0.673684,95.000000,76
0.125000,0.750000,0.214286,0.663158,0.031579,0.094737,0.210526,95.000000,76
0.241379,0.583333,0.341463,0.231579,0.052632,0.073684,0.642105,95.000000,76
0.121951,0.909091,0.215054,0.757895,0.010526,0.105263,0.126316,95.000000,76
0.117647,0.888889,0.207792,0.631579,0.010526,0.084211,0.273684,95.000000,76
0.206897,0.923077,0.338028,0.484211,0.010526,0.126316,0.378947,95.000000,76
0.084211,1.000000,0.155340,0.915789,0.000000,0.084211,0.000000,95.000000,76
0.090909,0.833333,0.163934,0.526316,0.010526,0.052632,0.410526,95.000000,76
0.290323,0.642857,0.400000,0.231579,0.052632,0.094737,0.621053,95.000000,76
0.136842,1.000000,0.240741,0.863158,0.000000,0.136842,0.000000,95.000000,76
0.136842,1.000000,0.240741,0.863158,0.000000,0.136842,0.000000,95.000000,76
0.250000,0.307692,0.275862,0.126316,0.094737,0.042105,0.736842,95.000000,76
0.095238,0.600000,0.164384,0.600000,0.042105,0.063158,0.294737,95.000000,76
0.101695,0.857143,0.181818,0.557895,0.010526,0.063158,0.368421,95.000000,76
0.126316,1.000000,0.224299,0.873684,0.000000,0.126316,0.000000,95.000000,76
0.122807,0.636364,0.205882,0.526316,0.042105,0.073684,0.357895,95.000000,76
0.145455,0.800000,0.246154,0.494737,0.021053,0.084211,0.400000,95.000000,76
