Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.264706,0.642857,0.375000,0.263158,0.052632,0.094737,0.589474,95.000000,76
0.136842,1.000000,0.240741,0.863158,0.000000,0.136842,0.000000,95.000000,76
NaN,0.000000,NaN,0.000000,0.084211,0.000000,0.915789,95.000000,76
0.142857,0.857143,0.244898,0.378947,0.010526,0.063158,0.547368,95.000000,76
0.126316,1.000000,0.224299,0.873684,0.000000,0.126316,0.000000,95.000000,76
0.120690,0.583333,0.200000,0.536842,0.052632,0.073684,0.336842,95.000000,76
0.115789,1.000000,0.207547,0.884211,0.000000,0.115789,0.000000,95.000000,76
0.159091,0.777778,0.264151,0.389474,0.021053,0.073684,0.515789,95.000000,76
0.136842,1.000000,0.240741,0.863158,0.000000,0.136842,0.000000,95.000000,76
NaN,0.000000,NaN,0.000000,0.084211,0.000000,0.915789,95.000000,76
0.098361,1.000000,0.179104,0.578947,0.000000,0.063158,0.357895,95.000000,76
0.222222,0.571429,0.320000,0.294737,0.063158,0.084211,0.557895,95.000000,76
0.136842,1.000000,0.240741,0.863158,0.000000,0.136842,0.000000,95.000000,76
0.136842,1.000000,0.240741,0.863158,0.000000,0.136842,0.000000,95.000000,76
0.428571,0.692308,0.529412,0.126316,0.042105,0.094737,0.736842,95.000000,76
0.127273,0.700000,0.215385,0.505263,0.031579,0.073684,0.389474,95.000000,76
0.087719,0.714286,0.156250,0.547368,0.021053,0.052632,0.378947,95.000000,76
0.150943,0.666667,0.246154,0.473684,0.042105,0.084211,0.400000,95.000000,76
0.115789,1.000000,0.207547,0.884211,0.000000,0.115789,0.000000,95.000000,76
0.333333,0.500000,0.400000,0.105263,0.052632,0.052632,0.789474,95.000000,76
