Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.041176,0.636364,0.077348,0.331301,0.008130,0.014228,0.646341,492.000000,128
0.029289,0.636364,0.056000,0.471545,0.008130,0.014228,0.506098,492.000000,128
0.053191,0.454545,0.095238,0.180894,0.012195,0.010163,0.796748,492.000000,128
0.028226,0.636364,0.054054,0.489837,0.008130,0.014228,0.487805,492.000000,128
0.027907,0.545455,0.053097,0.424797,0.010163,0.012195,0.552846,492.000000,128
0.026549,0.545455,0.050633,0.447154,0.010163,0.012195,0.530488,492.000000,128
0.027907,0.545455,0.053097,0.424797,0.010163,0.012195,0.552846,492.000000,128
0.027907,0.545455,0.053097,0.424797,0.010163,0.012195,0.552846,492.000000,128
0.022358,1.000000,0.043738,0.977642,0.000000,0.022358,0.000000,492.000000,128
0.022358,1.000000,0.043738,0.977642,0.000000,0.022358,0.000000,492.000000,128
0.050000,0.454545,0.090090,0.193089,0.012195,0.010163,0.784553,492.000000,128
0.025000,0.636364,0.048110,0.554878,0.008130,0.014228,0.422764,492.000000,128
0.033175,0.636364,0.063063,0.414634,0.008130,0.014228,0.563008,492.000000,128
0.029289,0.636364,0.056000,0.471545,0.008130,0.014228,0.506098,492.000000,128
0.022358,1.000000,0.043738,0.977642,0.000000,0.022358,0.000000,492.000000,128
0.022358,1.000000,0.043738,0.977642,0.000000,0.022358,0.000000,492.000000,128
0.055118,0.636364,0.101449,0.243902,0.008130,0.014228,0.733740,492.000000,128
0.052632,0.636364,0.097222,0.256098,0.008130,0.014228,0.721545,492.000000,128
0.042735,0.454545,0.078125,0.227642,0.012195,0.010163,0.750000,492.000000,128
0.041176,0.636364,0.077348,0.331301,0.008130,0.014228,0.646341,492.000000,128
