Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.400000,0.941176,0.561404,0.216216,0.009009,0.144144,0.630631,111.000000,128
0.232143,0.866667,0.366197,0.387387,0.018018,0.117117,0.477477,111.000000,128
0.400000,0.400000,0.400000,0.081081,0.081081,0.054054,0.783784,111.000000,128
0.230769,0.882353,0.365854,0.450450,0.018018,0.135135,0.396396,111.000000,128
0.209677,1.000000,0.346667,0.441441,0.000000,0.117117,0.441441,111.000000,128
0.213115,0.812500,0.337662,0.432432,0.027027,0.117117,0.423423,111.000000,128
0.173913,0.800000,0.285714,0.342342,0.018018,0.072072,0.567568,111.000000,128
0.314815,1.000000,0.478873,0.333333,0.000000,0.153153,0.513514,111.000000,128
0.153153,1.000000,0.265625,0.846847,0.000000,0.153153,0.000000,111.000000,128
0.081081,1.000000,0.150000,0.918919,0.000000,0.081081,0.000000,111.000000,128
0.550000,0.647059,0.594595,0.081081,0.054054,0.099099,0.765766,111.000000,128
0.179104,1.000000,0.303797,0.495495,0.000000,0.108108,0.396396,111.000000,128
0.241935,0.937500,0.384615,0.423423,0.009009,0.135135,0.432432,111.000000,128
0.237288,0.933333,0.378378,0.405405,0.009009,0.126126,0.459459,111.000000,128
0.135135,1.000000,0.238095,0.864865,0.000000,0.135135,0.000000,111.000000,128
0.126126,1.000000,0.224000,0.873874,0.000000,0.126126,0.000000,111.000000,128
0.259259,0.700000,0.378378,0.180180,0.027027,0.063063,0.729730,111.000000,128
0.393939,0.722222,0.509804,0.180180,0.045045,0.117117,0.657658,111.000000,128
0.407407,0.733333,0.523810,0.144144,0.036036,0.099099,0.720721,111.000000,128
0.243243,0.692308,0.360000,0.252252,0.036036,0.081081,0.630631,111.000000,128
