Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.222222,0.500000,0.307692,0.047297,0.013514,0.013514,0.925676,148.000000,68
NaN,0.000000,NaN,0.000000,0.020270,0.000000,0.979730,148.000000,68
NaN,0.000000,NaN,0.000000,0.027027,0.000000,0.972973,148.000000,68
0.000000,0.000000,NaN,0.243243,0.006757,0.000000,0.750000,148.000000,68
0.000000,0.000000,NaN,0.074324,0.020270,0.000000,0.905405,148.000000,68
NaN,0.000000,NaN,0.000000,0.020270,0.000000,0.979730,148.000000,68
NaN,0.000000,NaN,0.000000,0.020270,0.000000,0.979730,148.000000,68
0.000000,0.000000,NaN,0.020270,0.020270,0.000000,0.959459,148.000000,68
0.000000,0.000000,NaN,0.020270,0.033784,0.000000,0.945946,148.000000,68
0.000000,0.000000,NaN,0.081081,0.006757,0.000000,0.912162,148.000000,68
NaN,0.000000,NaN,0.000000,0.047297,0.000000,0.952703,148.000000,68
0.500000,0.250000,0.333333,0.006757,0.020270,0.006757,0.966216,148.000000,68
NaN,0.000000,NaN,0.000000,0.020270,0.000000,0.979730,148.000000,68
0.038462,0.200000,0.064516,0.168919,0.027027,0.006757,0.797297,148.000000,68
NaN,0.000000,NaN,0.000000,0.006757,0.000000,0.993243,148.000000,68
0.000000,0.000000,NaN,0.013514,0.027027,0.000000,0.959459,148.000000,68
NaN,0.000000,NaN,0.000000,0.013514,0.000000,0.986486,148.000000,68
0.052632,0.333333,0.090909,0.121622,0.013514,0.006757,0.858108,148.000000,68
NaN,0.000000,NaN,0.000000,0.040541,0.000000,0.959459,148.000000,68
0.111111,0.166667,0.133333,0.054054,0.033784,0.006757,0.905405,148.000000,68
